ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
010306060004,GLENMONT ELEMENTARY SCHOOL,2011,01030606,BETHLEHEM CSD,LAURA HEFFERNAN,328 RT 9W,GLENMONT,5184631154,K-5,27,0,0,0,0,2,7,1,4,43,0,60,0,0,0,15,2,0,0,0,0,0,1,0
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,2009,01030606,BETHLEHEM CSD,DAVID KSANZNAK,1 MCGUFFEY LN,DELMAR,5184394905,K-5,25,0,0,0,0,4,16,2,8,28,0,39,0,0,0,29,2,0,0,0,0,0,1,0
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,2010,01030606,BETHLEHEM CSD,DAVID KSANZNAK,1 MCGUFFEY LN,DELMAR,5184394905,K-5,26,0,0,0,0,1,4,0,0,26,0,52,0,0,40,20,20,0,0,0,0,0,1,0
010306060005,HAMAGRAEL ELEMENTARY SCHOOL,2011,01030606,BETHLEHEM CSD,DAVID KSANZNAK,1 MCGUFFEY LN,DELMAR,5184394905,K-5,24,0,0,0,0,0,0,0,0,19,0,36,0,0,43,27,2,0,0,0,0,0,1,0
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,2009,01030606,BETHLEHEM CSD,HEIDI BONACQUIST,25 UNION AVE,DELMAR,5184397681,K-5,36,0,0,0,0,3,8,1,3,58,0,83,0,0,25,28,4,1,0,0,1,0,1,0
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,2010,01030606,BETHLEHEM CSD,HEIDI BONACQUIST,25 UNION AVE,DELMAR,5184397681,K-5,33,0,0,0,0,1,3,1,3,50,0,65,0,0,40,31,42,9,0,0,0,0,1,0
010306060006,SLINGERLANDS ELEMENTARY SCHOOL,2011,01030606,BETHLEHEM CSD,HEIDI BONACQUIST,25 UNION AVE,DELMAR,5184397681,K-5,31,0,0,0,0,1,3,2,6,42,0,64,0,0,40,24,5,0,0,0,0,0,1,0
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,2009,01030606,BETHLEHEM CSD,SANDRA MORLEY,332 KENWOOD AVE,DELMAR,5184397460,6-8,101,0,0,0,0,5,5,13,13,361,0,465,1,0,8,9,14,2,0,0,1,0,1,0
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,2010,01030606,BETHLEHEM CSD,SANDRA MORLEY,332 KENWOOD AVE,DELMAR,5184397460,6-8,101,0,0,0,0,2,2,15,15,350,0,476,1,0,28,11,10,2,0,0,1,0,1,0
010306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,2011,01030606,BETHLEHEM CSD,SANDRA MORLEY,332 KENWOOD AVE,DELMAR,5184397460,6-8,94,0,0,0,0,1,1,15,16,310,0,437,0,0,33,15,11,2,0,0,1,0,1,0
010306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,2009,01030606,BETHLEHEM CSD,CHARLES ABBA,700 DELAWARE AVE,DELMAR,5184394921,"9-12, US",133,1,1,2,2,6,5,30,23,454,2,549,10,2,17,6,17,0,0,0,1,0,1,0
010306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,2010,01030606,BETHLEHEM CSD,CHARLES ABBA,700 DELAWARE AVE,DELMAR,5184394921,"9-12, US",130,0,0,1,1,5,4,28,22,462,0,554,7,1,38,10,15,0,0,0,1,0,1,0
010306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,2011,01030606,BETHLEHEM CSD,CHARLES ABBA,700 DELAWARE AVE,DELMAR,5184394921,"9-12, US",126,0,0,0,0,4,3,26,21,442,1,534,0,0,30,9,15,1,0,0,1,0,1,0
010306060009,EAGLE ELEMENTARY SCHOOL,2009,01030606,BETHLEHEM CSD,DIANNA REAGAN,27 VAN DYKE RD,DELMAR,5186948825,1-5,26,2,8,2,8,1,4,3,12,34,24,53,8,15,,,17,0,0,0,0,0,1,0
010306060009,EAGLE ELEMENTARY SCHOOL,2010,01030606,BETHLEHEM CSD,DIANNA REAGAN,27 VAN DYKE RD,DELMAR,5186948825,K-5,30,0,0,0,0,0,0,3,10,35,0,54,0,0,,4,2,7,0,0,0,0,1,0
010306060009,EAGLE ELEMENTARY SCHOOL,2011,01030606,BETHLEHEM CSD,DIANNA REAGAN,27 VAN DYKE RD,DELMAR,5186948825,K-5,29,0,0,0,0,0,0,3,10,40,0,64,0,0,50,13,3,0,0,0,0,0,1,0
010402060000,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2009,01040206,RAVENA-COEYMANS-SELKIRK CSD,MICHAEL JOHNSON,26 THATCHER ST,SELKIRK,5187565200,"PK-12, US",221,0,0,3,1,12,5,39,18,563,1,755,15,2,11,10,28,1,79,0,0,0,6,0
010402060000,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2010,01040206,RAVENA-COEYMANS-SELKIRK CSD,DANIEL TEPLESKY,26 THATCHER ST,SELKIRK,5187565200,"PK-12, US",216,0,0,1,0,13,6,43,20,520,1,815,13,2,41,16,26,1,60,0,0,0,5,0
010402060000,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,2011,01040206,RAVENA-COEYMANS-SELKIRK CSD,DANIEL TEPLESKY,26 THATCHER ST,SELKIRK,5187565200,"PK-12, US",197,0,0,0,0,9,5,36,18,488,0,738,0,0,33,24,26,0,57,5,0,0,6,0
010402060001,RAVENA SENIOR HIGH SCHOOL,2009,01040206,RAVENA-COEYMANS-SELKIRK CSD,HAKIM JONES,2025 RT 9W,RAVENA,5187565200,"9-12, US",60,0,0,0,0,2,3,11,18,211,0,275,3,1,10,10,7,2,0,0,0,0,2,0
010402060001,RAVENA SENIOR HIGH SCHOOL,2010,01040206,RAVENA-COEYMANS-SELKIRK CSD,BRETT MILLER,2025 RT 9W,RAVENA,5187565200,"9-12, US",62,0,0,0,0,3,5,12,19,207,0,294,4,1,17,12,10,1,0,0,0,0,1,0
010402060001,RAVENA-COEYMANS-SELKIRK SENIOR HIGH SCHOOL,2011,01040206,RAVENA-COEYMANS-SELKIRK CSD,BRIAN BAILEY,2025 RT 9W,RAVENA,5187565200,"9-12, US",57,0,0,0,0,2,4,12,21,190,0,271,0,0,44,21,7,0,0,0,0,0,1,0
010402060002,ALBERTUS W BECKER SCHOOL,2009,01040206,RAVENA-COEYMANS-SELKIRK CSD,CLAUDIA VERGA,1146 RT 9W,SELKIRK,5187565200,PK-5,48,0,0,1,2,2,4,11,23,56,2,95,1,1,0,7,3,0,0,0,0,0,1,0
010402060002,ALBERTUS W BECKER SCHOOL,2010,01040206,RAVENA-COEYMANS-SELKIRK CSD,CLAUDIA VERGA,1146 RT 9W,SELKIRK,5187565200,PK-5,48,0,0,0,0,6,13,11,23,43,0,106,1,1,60,23,4,0,0,0,0,0,1,0
010402060002,ALBERTUS W BECKER SCHOOL,2011,01040206,RAVENA-COEYMANS-SELKIRK CSD,CLAUDIA VERGA,1146 RT 9W,SELKIRK,5187565200,PK-5,41,0,0,0,0,3,7,10,24,54,0,87,0,0,22,25,4,0,0,0,0,0,1,0
010402060003,PIETER B COEYMANS SCHOOL,2009,01040206,RAVENA-COEYMANS-SELKIRK CSD,ELIZABETH SMITH,66 CHURCH ST,COEYMANS,5187565200,PK-5,48,0,0,0,0,3,6,1,2,61,0,98,1,1,0,7,4,0,0,0,0,0,1,0
010402060003,PIETER B COEYMANS SCHOOL,2010,01040206,RAVENA-COEYMANS-SELKIRK CSD,HAKIM JONES,66 CHURCH ST,COEYMANS,5187565200,PK-5,46,0,0,0,0,0,0,4,9,44,0,104,0,0,50,10,4,0,0,0,0,0,1,0
010402060003,PIETER B COEYMANS SCHOOL,2011,01040206,RAVENA-COEYMANS-SELKIRK CSD,KAREN MILLER,66 CHURCH ST,COEYMANS,5187565200,PK-5,39,0,0,0,0,0,0,2,5,42,0,79,0,0,0,22,4,0,0,0,0,0,1,0
010402060008,RAVENA MIDDLE SCHOOL,2009,01040206,RAVENA-COEYMANS-SELKIRK CSD,PAMELA BLACK,2025 RT 9W,RAVENA,5187565200,6-8,53,0,0,1,2,3,6,11,21,189,1,239,6,3,,13,5,7,0,0,0,0,2,0
010402060008,RAVENA MIDDLE SCHOOL,2010,01040206,RAVENA-COEYMANS-SELKIRK CSD,PAMELA BLACK,2025 RT 9W,RAVENA,5187565200,6-8,51,0,0,0,0,4,8,11,22,192,0,264,3,1,25,17,5,0,0,0,0,0,2,0
010402060008,RAVENA-COEYMANS-SELKIRK MIDDLE SCHOOL,2011,01040206,RAVENA-COEYMANS-SELKIRK CSD,PAMELA BLACK,2025 RT 9W,RAVENA,5187565200,6-8,48,0,0,0,0,2,4,9,19,176,0,243,0,0,50,24,4,0,0,0,0,0,2,0
010500010000,COHOES CITY SCHOOL DISTRICT,2009,01050001,COHOES CITY SD,ROBERT LIBBY,7 BEVAN ST,COHOES,5182370100,PK-12,192,0,0,3,2,7,4,27,14,543,2,711,16,2,5,6,24,0,43,23,4,0,5,0
010500010000,COHOES CITY SCHOOL DISTRICT,2010,01050001,COHOES CITY SD,ROBERT LIBBY,7 BEVAN ST,COHOES,5182370100,PK-12,192,0,0,1,1,6,3,27,14,536,0,719,5,1,5,9,23,6,42,30,3,0,5,0
010500010000,COHOES CITY SCHOOL DISTRICT,2011,01050001,COHOES CITY SD,ROBERT LIBBY,7 BEVAN ST,COHOES,5182370100,PK-12,188,0,0,0,0,17,9,26,14,458,0,665,0,0,0,17,22,0,47,26,4,0,5,0
010500010005,ABRAM LANSING SCHOOL,2009,01050001,COHOES CITY SD,CLIFFORD BIRD,26 JAMES ST,COHOES,5182375044,K-5,31,0,0,0,0,0,0,2,6,31,0,41,0,0,,13,3,0,0,0,0,0,1,0
010500010005,ABRAM LANSING SCHOOL,2010,01050001,COHOES CITY SD,CLIFFORD BIRD,26 JAMES ST,COHOES,5182375044,K-5,32,0,0,0,0,0,0,2,6,30,0,41,0,0,,3,3,0,0,0,0,0,1,0
010500010005,ABRAM LANSING SCHOOL,2011,01050001,COHOES CITY SD,CLIFFORD BIRD,26 JAMES ST,COHOES,5182375044,K-5,31,0,0,0,0,1,3,2,6,29,0,38,0,0,0,9,2,0,0,0,0,0,1,0
010500010006,VAN SCHAICK ISLAND SCHOOL,2009,01050001,COHOES CITY SD,JACQUELINE DECHIARO,150 CONTINENTAL AVE,COHOES,5182372828,K-5,15,0,0,0,0,0,0,5,33,26,0,37,0,0,0,0,1,0,0,0,0,0,1,0
010500010006,VAN SCHAICK ISLAND SCHOOL,2010,01050001,COHOES CITY SD,JACQUELINE DECHIARO,150 CONTINENTAL AVE,COHOES,5182372828,K-5,13,0,0,0,0,1,8,4,31,24,0,31,0,0,,21,2,0,0,0,0,0,1,0
010500010006,VAN SCHAICK ISLAND SCHOOL,2011,01050001,COHOES CITY SD,JACQUELINE DECHIARO,150 CONTINENTAL AVE,COHOES,5182372828,K-5,13,0,0,0,0,2,15,3,23,18,0,24,0,0,0,15,2,0,0,0,0,0,1,0
010500010007,COHOES HIGH SCHOOL,2009,01050001,COHOES CITY SD,JOSEPH RAJCZAK,1 TIGER WAY,COHOES,5182379100,9-12,55,0,0,1,2,4,7,10,18,229,2,281,9,3,11,7,6,0,0,0,2,0,1,0
010500010007,COHOES HIGH SCHOOL,2010,01050001,COHOES CITY SD,JOSEPH RAJCZAK,1 TIGER WAY,COHOES,5182379100,9-12,56,0,0,0,0,3,5,9,16,242,0,300,2,1,13,11,5,0,0,0,2,0,1,0
010500010007,COHOES HIGH SCHOOL,2011,01050001,COHOES CITY SD,JOSEPH RAJCZAK,1 TIGER WAY,COHOES,5182379100,9-12,55,0,0,0,0,8,15,9,16,199,0,278,0,0,0,21,6,0,0,0,2,0,1,0
010500010008,COHOES MIDDLE SCHOOL,2009,01050001,COHOES CITY SD,MARK PERRY,7 BEVAN ST,COHOES,5182374131,6-8,44,0,0,2,5,1,2,2,5,179,3,232,7,3,0,5,5,0,0,0,2,0,1,0
010500010008,COHOES MIDDLE SCHOOL,2010,01050001,COHOES CITY SD,DANIEL MARTINELLI,7 BEVAN ST,COHOES,5182374131,6-8,45,0,0,1,2,1,2,4,9,175,1,243,3,1,0,11,5,0,0,0,1,0,1,0
010500010008,COHOES MIDDLE SCHOOL,2011,01050001,COHOES CITY SD,DANIEL MARTINELLI,7 BEVAN ST,COHOES,5182374131,6-8,45,0,0,0,0,3,7,4,9,150,1,230,0,0,0,11,5,0,0,0,2,0,1,0
010500010009,HARMONY HILL SCHOOL,2009,01050001,COHOES CITY SD,KITTY SUMMERS,MADELON K HICKEY WAY,COHOES,5182331900,K-5,34,0,0,0,0,1,3,5,15,38,0,50,0,0,0,3,2,0,0,0,0,0,1,0
010500010009,HARMONY HILL SCHOOL,2010,01050001,COHOES CITY SD,MARK PERRY,MADELON K HICKEY WAY,COHOES,5182331900,K-5,34,0,0,0,0,1,3,6,18,30,0,42,0,0,0,0,3,0,0,0,0,0,1,0
010500010009,HARMONY HILL SCHOOL,2011,01050001,COHOES CITY SD,MARK PERRY,MADELON K HICKEY WAY,COHOES,5182331900,K-5,33,0,0,0,0,2,6,5,15,30,0,40,0,0,0,18,2,0,0,0,0,0,1,0
010601060000,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,2009,01060106,SOUTH COLONIE CSD,JONATHAN BUHNER,102 LORALEE DR,ALBANY,5188693576,"PK-12, UE, US",478,1,0,2,0,28,6,128,27,1177,1,1625,12,1,38,14,51,2,65,114,8,0,8,0
010601060000,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,2010,01060106,SOUTH COLONIE CSD,JONATHAN BUHNER,102 LORALEE DR,ALBANY,5188693576,"PK-12, US",470,1,0,4,1,15,3,141,30,1081,1,1594,18,1,43,13,49,3,78,110,7,0,8,0
010601060000,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,2011,01060106,SOUTH COLONIE CSD,JONATHAN BUHNER,102 LORALEE DR,ALBANY,5188693576,"PK-12, US",451,0,0,1,0,9,2,145,32,947,0,1526,2,0,34,11,49,3,71,72,7,0,8,0
010601060003,ROESSLEVILLE SCHOOL,2009,01060106,SOUTH COLONIE CSD,SUZANNE MOORE,100 CALIFORNIA AVE,ALBANY,5184592157,PK-4,29,0,0,0,0,3,10,7,24,27,0,62,0,0,0,18,1,0,0,0,0,0,1,0
010601060003,ROESSLEVILLE SCHOOL,2010,01060106,SOUTH COLONIE CSD,MARYBETH TEDISCO,100 CALIFORNIA AVE,ALBANY,5184592157,PK-4,31,0,0,0,0,1,3,11,35,24,0,64,0,0,50,17,2,0,0,0,0,0,1,0
010601060003,ROESSLEVILLE SCHOOL,2011,01060106,SOUTH COLONIE CSD,MARYBETH TEDISCO,100 CALIFORNIA AVE,ALBANY,5184592157,PK-4,30,0,0,0,0,0,0,11,37,21,0,64,0,0,67,16,2,0,0,0,0,0,1,0
010601060005,SADDLEWOOD ELEMENTARY SCHOOL,2009,01060106,SOUTH COLONIE CSD,ERNEST CASILE,100 LORALEE DR,ALBANY,5184562608,"PK-4, UE",28,0,0,0,0,0,0,11,39,21,0,43,0,0,40,7,2,0,0,0,0,0,1,0
010601060005,SADDLEWOOD ELEMENTARY SCHOOL,2010,01060106,SOUTH COLONIE CSD,ERNEST CASILE,100 LORALEE DR,ALBANY,5184562608,PK-4,28,0,0,0,0,1,4,12,43,17,0,40,0,0,50,11,2,0,0,0,0,0,1,0
010601060005,SADDLEWOOD ELEMENTARY SCHOOL,2011,01060106,SOUTH COLONIE CSD,ERNEST CASILE,100 LORALEE DR,ALBANY,5184562608,PK-4,25,0,0,0,0,0,0,12,48,15,0,37,0,0,,11,2,0,0,0,0,0,1,0
010601060006,SHAKER ROAD ELEMENTARY SCHOOL,2009,01060106,SOUTH COLONIE CSD,WILLIAM DOLLARD,512 ALBANY SHAKER RD,ALBANY,5184581440,K-4,25,0,0,0,0,3,12,5,20,25,0,59,0,0,,27,1,0,0,0,0,0,1,0
010601060006,SHAKER ROAD ELEMENTARY SCHOOL,2010,01060106,SOUTH COLONIE CSD,WILLIAM DOLLARD,512 ALBANY SHAKER RD,ALBANY,5184581440,K-4,28,0,0,0,0,4,14,6,21,31,0,60,2,3,67,12,2,0,0,0,0,0,1,0
010601060006,SHAKER ROAD ELEMENTARY SCHOOL,2011,01060106,SOUTH COLONIE CSD,WILLIAM DOLLARD,512 ALBANY SHAKER RD,ALBANY,5184581440,K-4,23,0,0,0,0,0,0,5,22,20,0,50,0,0,75,21,2,0,0,0,0,0,1,0
010601060008,COLONIE CENTRAL HIGH SCHOOL,2009,01060106,SOUTH COLONIE CSD,DAVID WETZEL,1 RAIDER BLVD,ALBANY,5184591220,"9-12, US",152,0,0,0,0,5,3,46,30,561,0,721,2,0,27,9,9,1,0,0,4,0,1,0
010601060008,COLONIE CENTRAL HIGH SCHOOL,2010,01060106,SOUTH COLONIE CSD,DAVID WETZEL,1 RAIDER BLVD,ALBANY,5184591220,"9-12, US",148,0,0,0,0,3,2,45,30,544,0,721,3,0,32,9,14,1,0,0,4,0,1,0
010601060008,COLONIE CENTRAL HIGH SCHOOL,2011,01060106,SOUTH COLONIE CSD,DAVID WETZEL,1 RAIDER BLVD,ALBANY,5184591220,"9-12, US",143,0,0,0,0,4,3,44,31,453,0,681,0,0,0,7,14,0,0,0,4,0,1,0
010601060010,FOREST PARK ELEMENTARY SCHOOL,2009,01060106,SOUTH COLONIE CSD,PATRICK GUNNER,100 FOREST DR,ALBANY,5188693006,K-4,33,0,0,0,0,5,15,7,21,60,0,86,0,0,0,11,4,0,0,0,0,0,1,0
010601060010,FOREST PARK ELEMENTARY SCHOOL,2010,01060106,SOUTH COLONIE CSD,PATRICK GUNNER,100 FOREST DR,ALBANY,5188693006,K-4,34,0,0,1,3,1,3,9,26,50,0,78,2,3,43,21,4,0,0,0,0,0,1,0
010601060010,FOREST PARK ELEMENTARY SCHOOL,2011,01060106,SOUTH COLONIE CSD,PATRICK GUNNER,100 FOREST DR,ALBANY,5188693006,K-4,32,0,0,0,0,0,0,11,34,38,0,70,0,0,40,18,4,0,0,0,0,0,1,0
010601060011,VEEDER ELEMENTARY SCHOOL,2009,01060106,SOUTH COLONIE CSD,KATHLEEN GOTTSCHALK,25 VEEDER DR,ALBANY,5188694661,K-4,41,0,0,0,0,4,10,10,24,49,0,90,0,0,86,20,2,0,0,0,0,0,1,0
010601060011,VEEDER ELEMENTARY SCHOOL,2010,01060106,SOUTH COLONIE CSD,KATHLEEN GOTTSCHALK,25 VEEDER DR,ALBANY,5188694661,K-4,41,0,0,0,0,1,2,13,32,50,0,88,0,0,60,12,2,0,0,0,0,0,1,0
010601060011,VEEDER ELEMENTARY SCHOOL,2011,01060106,SOUTH COLONIE CSD,KATHLEEN GOTTSCHALK,25 VEEDER DR,ALBANY,5188694661,K-4,39,0,0,0,0,0,0,15,38,49,0,89,0,0,67,10,3,0,0,0,0,0,1,0
010601060012,SAND CREEK MIDDLE SCHOOL,2009,01060106,SOUTH COLONIE CSD,DAVID PERRY,329 SAND CREEK RD,ALBANY,5184591333,"5-8, US",89,0,0,0,0,4,4,22,25,201,0,269,1,0,50,8,6,1,0,0,2,0,1,0
010601060012,SAND CREEK MIDDLE SCHOOL,2010,01060106,SOUTH COLONIE CSD,DAVID PERRY,329 SAND CREEK RD,ALBANY,5184591333,5-8,83,0,0,2,2,2,2,21,25,170,3,266,8,3,50,13,7,1,0,0,1,0,1,0
010601060012,SAND CREEK MIDDLE SCHOOL,2011,01060106,SOUTH COLONIE CSD,DAVID PERRY,329 SAND CREEK RD,ALBANY,5184591333,5-8,83,0,0,0,0,3,4,22,27,179,0,259,0,0,33,8,5,2,0,0,1,0,1,0
010601060013,LISHA KILL MIDDLE SCHOOL,2009,01060106,SOUTH COLONIE CSD,JOSEPH GUARDINO,68 WATERMAN AVE,ALBANY,5184562306,5-8,73,0,0,1,1,4,5,19,26,204,2,262,6,2,40,19,6,0,0,0,1,0,1,0
010601060013,LISHA KILL MIDDLE SCHOOL,2010,01060106,SOUTH COLONIE CSD,JOSEPH GUARDINO,68 WATERMAN AVE,ALBANY,5184562306,5-8,69,0,0,0,0,0,0,21,30,164,0,242,0,0,44,15,5,1,0,0,1,0,1,0
010601060013,LISHA KILL MIDDLE SCHOOL,2011,01060106,SOUTH COLONIE CSD,JOSEPH GUARDINO,68 WATERMAN AVE,ALBANY,5184562306,5-8,65,0,0,0,0,1,2,22,34,142,0,229,0,0,50,12,5,1,0,0,1,0,1,0
010615020000,MENANDS UNION FREE SCHOOL DISTRICT,2009,01061502,MENANDS UFSD,KATHLEEN MEANY,19 WARDS LN,MENANDS,5184654561,K-8,27,0,0,0,0,1,4,5,19,33,0,75,1,1,,12,3,0,3,0,0,0,1,0
010615020000,MENANDS UNION FREE SCHOOL DISTRICT,2010,01061502,MENANDS UFSD,KATHLEEN MEANY,19 WARDS LN,MENANDS,5184654561,K-8,27,0,0,0,0,1,4,6,22,31,0,61,1,2,0,0,2,2,3,0,0,0,1,0
010615020000,MENANDS UNION FREE SCHOOL DISTRICT,2011,01061502,MENANDS UFSD,KATHLEEN MEANY,19 WARDS LN,MENANDS,5184654561,K-8,26,0,0,0,0,0,0,6,23,37,0,78,0,0,50,7,2,2,3,0,0,0,1,0
010615020001,MENANDS SCHOOL,2009,01061502,MENANDS UFSD,ANTONIETTA SCHROEDER,19 WARDS LN,MENANDS,5184654561,K-8,26,0,0,0,0,1,4,5,19,33,0,73,1,1,,12,3,0,0,0,0,0,1,0
010615020001,MENANDS SCHOOL,2010,01061502,MENANDS UFSD,ANTONIETTA SCHROEDER,19 WARDS LN,MENANDS,5184654561,K-8,27,0,0,0,0,1,4,6,22,31,0,61,1,2,0,0,2,2,0,0,0,0,1,0
010615020001,MENANDS SCHOOL,2011,01061502,MENANDS UFSD,ANTONIETTA SCHROEDER,19 WARDS LN,MENANDS,5184654561,K-8,26,0,0,0,0,0,0,6,23,37,0,78,0,0,50,7,2,2,0,0,0,0,1,0
010623060000,NORTH COLONIE CSD,2009,01062306,NORTH COLONIE CSD,RANDY EHRENBERG,91 FIDDLERS LN,LATHAM,5187858591,K-12,452,0,0,5,1,32,7,70,15,1333,2,1759,24,1,,,59,4,155,8,4,0,9,0
010623060000,NORTH COLONIE CSD,2010,01062306,NORTH COLONIE CSD,RANDY EHRENBERG,91 FIDDLERS LN,LATHAM,5187858591,"K-12, UE, US",454,0,0,2,0,25,6,72,16,1340,0,1754,12,1,25,10,61,5,158,8,4,0,9,0
010623060000,NORTH COLONIE CSD,2011,01062306,NORTH COLONIE CSD,D JOSEPH CORR,91 FIDDLERS LN,LATHAM,5187858591,"K-12, UE, US",447,0,0,1,0,14,3,65,15,1326,0,1746,1,0,25,9,60,14,151,4,4,0,9,0
010623060001,MAPLEWOOD SCHOOL,2009,01062306,NORTH COLONIE CSD,JEROME STEELE,32 COHOES RD,WATERVLIET,5182731512,K-6,11,0,0,0,0,1,9,1,9,21,0,22,0,0,,,0,2,0,0,0,0,1,0
010623060001,MAPLEWOOD SCHOOL,2010,01062306,NORTH COLONIE CSD,JEROME STEELE,32 COHOES RD,WATERVLIET,5182731512,K-6,11,0,0,0,0,1,9,1,9,22,0,25,0,0,50,18,0,3,0,0,0,0,1,0
010623060001,MAPLEWOOD SCHOOL,2011,01062306,NORTH COLONIE CSD,JEROME STEELE,32 COHOES RD,WATERVLIET,5182731512,K-6,10,0,0,0,0,1,10,0,0,20,0,22,0,0,67,27,0,2,0,0,0,0,1,0
010623060002,BLUE CREEK SCHOOL,2009,01062306,NORTH COLONIE CSD,ANNETTE TRAPINI,100 CLINTON RD,LATHAM,5187857451,K-6,30,0,0,0,0,1,3,0,0,42,0,70,0,0,,,3,0,0,0,0,0,1,0
010623060002,BLUE CREEK SCHOOL,2010,01062306,NORTH COLONIE CSD,ANNETTE TRAPINI,100 CLINTON RD,LATHAM,5187857451,"K-6, UE",32,0,0,0,0,0,0,0,0,42,0,69,0,0,0,3,3,0,0,0,0,0,1,0
010623060002,BLUE CREEK SCHOOL,2011,01062306,NORTH COLONIE CSD,ANNETTE TRAPINI,100 CLINTON RD,LATHAM,5187857451,"K-6, UE",33,0,0,0,0,1,3,0,0,55,0,83,0,0,25,3,3,0,0,0,0,0,1,0
010623060003,BOGHT HILLS SCHOOL,2009,01062306,NORTH COLONIE CSD,KIMBERLY GREINER,38 DUNSBACH FERRY RD,COHOES,5187850222,K-6,27,0,0,0,0,2,7,4,15,44,0,72,1,1,,,3,0,0,0,0,0,1,0
010623060003,BOGHT HILLS SCHOOL,2010,01062306,NORTH COLONIE CSD,KIMBERLY GREINER,38 DUNSBACH FERRY RD,COHOES,5187850222,K-6,28,0,0,0,0,1,4,4,14,45,0,74,0,0,50,7,3,0,0,0,0,0,1,0
010623060003,BOGHT HILLS SCHOOL,2011,01062306,NORTH COLONIE CSD,KIMBERLY GREINER,38 DUNSBACH FERRY RD,COHOES,5187850222,K-6,27,0,0,0,0,0,0,4,15,42,0,73,0,0,50,7,2,0,0,0,0,0,1,0
010623060004,FORTS FERRY SCHOOL,2009,01062306,NORTH COLONIE CSD,CANDACE LOBDELL,95 FORTS FERRY RD,LATHAM,5187859203,K-6,28,0,0,0,0,2,7,0,0,56,0,80,0,0,,,2,1,0,0,0,0,1,0
010623060004,FORTS FERRY SCHOOL,2010,01062306,NORTH COLONIE CSD,CANDACE LOBDELL,95 FORTS FERRY RD,LATHAM,5187859203,K-6,27,0,0,0,0,0,0,1,4,48,0,71,1,1,0,11,2,1,0,0,0,0,1,0
010623060004,FORTS FERRY SCHOOL,2011,01062306,NORTH COLONIE CSD,CANDACE LOBDELL,95 FORTS FERRY RD,LATHAM,5187859203,K-6,30,0,0,0,0,0,0,1,3,62,0,85,0,0,0,0,2,1,0,0,0,0,1,0
010623060006,LATHAM RIDGE SCHOOL,2009,01062306,NORTH COLONIE CSD,JAMES MARTIN,6 MERCER AVE,LATHAM,5187853211,K-6,29,0,0,1,3,3,10,1,3,39,18,78,7,9,,,2,0,0,0,0,0,1,0
010623060006,LATHAM RIDGE SCHOOL,2010,01062306,NORTH COLONIE CSD,JAMES MARTIN,6 MERCER AVE,LATHAM,5187853211,K-6,29,0,0,1,3,2,7,3,10,45,0,69,1,1,20,10,2,0,0,0,0,0,1,0
010623060006,LATHAM RIDGE SCHOOL,2011,01062306,NORTH COLONIE CSD,JAMES MARTIN,6 MERCER AVE,LATHAM,5187853211,K-6,25,0,0,0,0,1,4,3,12,39,0,66,0,0,50,14,2,0,0,0,0,0,1,0
010623060007,LOUDONVILLE SCHOOL,2009,01062306,NORTH COLONIE CSD,KERRY FLYNN,349 OSBORNE RD,LOUDONVILLE,5184341960,K-6,18,0,0,0,0,1,6,4,22,21,0,40,0,0,,,2,0,0,0,0,0,1,0
010623060007,LOUDONVILLE SCHOOL,2010,01062306,NORTH COLONIE CSD,KERRY FLYNN,349 OSBORNE RD,LOUDONVILLE,5184341960,K-6,19,0,0,0,0,1,5,4,21,23,0,43,0,0,25,6,2,0,0,0,0,0,1,0
