NCESSCH,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,,CONDITION
3.60006E+11,3600061,SISULU-WALKER CHARTER SCHOOL OF HARLEM,36,125 W 115TH ST,NEW YORK,NY,10026,36,36061,New York County,11,40.8021,-73.9514,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36070,36030,2021-2022,,
3.60006E+11,3600063,BRONX CHARTER SCHOOL FOR THE ARTS,36,950 LONGFELLOW AVE,BRONX,NY,10474,36,36005,Bronx County,11,40.8218,-73.8865,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36085,36034,2021-2022,,
3.60007E+11,3600066,FAMILY LIFE ACADEMY CHARTER SCHOOL,36,14 W 170TH ST,BRONX,NY,10452,36,36005,Bronx County,11,40.8402,-73.9186,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3615,36084,36029,2021-2022,,
3.60007E+11,3600067,GLOBAL CONCEPTS CHARTER SCHOOL,36,1001 RIDGE RD,LACKAWANNA,NY,14218,36,36029,Erie County,21,42.8265,-78.8145,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36142,36063,2021-2022,,
3.60007E+11,3600068,HARLEM PREP CHARTER SCHOOL,36,240 E 123RD ST-1ST FL,NEW YORK,NY,10035,36,36061,New York County,11,40.8016,-73.9354,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3613,36068,36030,2021-2022,,
3.60007E+11,3600070,SOUTHSIDE ACADEMY CHARTER SCHOOL,36,2200 ONONDAGA CREEK BLVD,SYRACUSE,NY,13207,36,36067,Onondaga County,12,43.0122,-76.1547,45060,"Syracuse, NY",1,532,"Syracuse-Auburn, NY",N,N,3624,36128,36053,2021-2022,,
3.60007E+11,3600071,BUFFALO UNITED CHARTER SCHOOL,36,325 MANHATTAN AVE,BUFFALO,NY,14214,36,36029,Erie County,11,42.9416,-78.8283,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36141,36063,2021-2022,,
3.60007E+11,3600073,ENTERPRISE CHARTER SCHOOL,36,275 OAK ST,BUFFALO,NY,14203,36,36029,Erie County,11,42.888893,-78.868996,15380,"Buffalo-Cheektowaga, NY",1,160,"Buffalo-Cheektowaga-Olean, NY",N,N,3626,36141,36063,2021-2022,,
3.60008E+11,3600076,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,36,145 STANTON ST-4TH FL,NEW YORK,NY,10002,36,36061,New York County,11,40.7201,-73.986,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36065,36026,2021-2022,,
3.60008E+11,3600076,EAST SIDE COMMUNITY SCHOOL,36,420 E 12TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7292,-73.9824,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600076,PS 15 ROBERTO CLEMENTE,36,333 E 4TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7219,-73.9788,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36026,2021-2022,,
3.60008E+11,3600076,PS 19 ASHER LEVY,36,185 1ST AVE,NEW YORK,NY,10003,36,36061,New York County,11,40.7299,-73.9842,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36066,36027,2021-2022,,
3.60008E+11,3600076,PS 20 ANNA SILVER,36,166 ESSEX ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7213,-73.9863,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36065,36026,2021-2022,,
3.60008E+11,3600076,PS 34 FRANKLIN D ROOSEVELT,36,730 E 12TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7262,-73.975,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600076,STAR ACADEMY PS 63 (THE),36,121 E 3RD ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7244,-73.9863,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600076,PS 110 FLORENCE NIGHTINGALE,36,285 DELANCEY ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7153,-73.98,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600076,PS 134 HENRIETTA SZOLD,36,293 E BROADWAY,NEW YORK,NY,10002,36,36061,New York County,11,40.7143,-73.9833,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600076,PS 140 NATHAN STRAUS,36,123 RIDGE ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7191,-73.9834,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36065,36026,2021-2022,,
3.60008E+11,3600076,PS 142 AMALIA CASTRO,36,100 ATTORNEY ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7183,-73.984,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36065,36026,2021-2022,,
3.60008E+11,3600076,CASCADES HIGH SCHOOL,36,198 FORSYTH ST-3RD FL,NEW YORK,NY,10002,36,36061,New York County,11,40.7224,-73.9906,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600076,PS 184 SHUANG WEN,36,327 CHERRY ST-2ND FL,NEW YORK,NY,10002,36,36061,New York County,11,40.711412,-73.985468,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600076,UNIVERSITY NEIGHBORHOOD HIGH SCHOOL,36,200 MONROE ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7123,-73.9841,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600076,PS 64 ROBERT SIMON,36,600 E 6TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7242,-73.9816,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36026,2021-2022,,
3.60008E+11,3600076,PS 188 ISLAND SCHOOL (THE),36,442 E HOUSTON ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7197,-73.9775,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36074,36026,2021-2022,,
3.60008E+11,3600076,NEW EXPLORATIONS INTO SCIENCETECH AND MATH HIGH SCHOOL,36,111 COLUMBIA ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7193,-73.9796,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36074,36026,2021-2022,,
3.60008E+11,3600076,ORCHARD COLLEGIATE ACADEMY,36,220 HENRY ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7132,-73.986,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600076,EAST VILLAGE COMMUNITY SCHOOL (THE),36,610 E 12TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7277,-73.9784,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600076,UNIVERSITY NEIGHBORHOOD MIDDLE SCHOOL,36,220 HENRY ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7132,-73.986,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600076,CHILDREN'S WORKSHOP SCHOOL (THE),36,610 E 12TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7277,-73.9784,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600076,NEIGHBORHOOD SCHOOL,36,121 E 3RD ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7244,-73.9863,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600076,EARTH SCHOOL,36,600 E 6TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7242,-73.9816,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36026,2021-2022,,
3.60008E+11,3600076,TOMPKINS SQUARE MIDDLE SCHOOL,36,600 E 6TH ST,NEW YORK,NY,10009,36,36061,New York County,11,40.7242,-73.9816,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36026,2021-2022,,
3.60008E+11,3600076,BARD HIGH SCHOOL EARLY COLLEGE,36,525 E HOUSTON ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7183,-73.9761,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36074,36026,2021-2022,,
3.60008E+11,3600076,SCHOOL FOR GLOBAL LEADERS,36,145 STANTON ST,NEW YORK,NY,10002,36,36061,New York County,11,40.72012,-73.98599,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36065,36026,2021-2022,,
3.60008E+11,3600076,FORSYTHE SATELLITE ACADEMY,36,198 FORSYTH ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7224,-73.9906,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,HIGH SCHOOL FOR ENVIRONMENTAL STUDIES,36,444 W 56TH ST,NEW YORK,NY,10019,36,36061,New York County,11,40.767914,-73.988382,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36067,36027,2021-2022,,
3.60008E+11,3600077,LANDMARK HIGH SCHOOL,36,351 W 18TH ST,NEW YORK,NY,10011,36,36061,New York County,11,40.743343,-74.002594,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2021-2022,,
3.60008E+11,3600077,MANHATTAN VILLAGE ACADEMY,36,43 W 22ND ST,NEW YORK,NY,10010,36,36061,New York County,11,40.742,-73.9923,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36028,2021-2022,,
3.60008E+11,3600077,VANGUARD HIGH SCHOOL,36,317 E 67TH ST-RM 401,NEW YORK,NY,10065,36,36061,New York County,11,40.7655,-73.9597,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,MANHATTAN INTERNATIONAL HIGH SCHOOL,36,317 E 67TH ST,NEW YORK,NY,10065,36,36061,New York County,11,40.7655,-73.9597,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,UNITY CENTER FOR URBAN TECHNOLOGIES,36,111 E 33RD ST,NEW YORK,NY,10016,36,36061,New York County,11,40.746459,-73.9811,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36028,2021-2022,,
3.60008E+11,3600077,LIBERTY HIGH SCHOOL ACADEMY FOR NEWCOMERS,36,250 W 18TH ST,NEW YORK,NY,10011,36,36061,New York County,11,40.7418,-74.0002,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36027,2021-2022,,
3.60008E+11,3600077,HIGH SCHOOL 560 CITY-AS-SCHOOL,36,16 CLARKSON ST,NEW YORK,NY,10014,36,36061,New York County,11,40.7291,-74.0062,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36027,2021-2022,,
3.60008E+11,3600077,SATELLITE ACADEMY HIGH SCHOOL,36,120 W 30TH ST,NEW YORK,NY,10001,36,36061,New York County,11,40.7475,-73.9906,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36027,2021-2022,,
3.60008E+11,3600077,HIGH SCHOOL FOR HEALTH PROFESSIONS & HUMAN SERVICES,36,345 E 15TH ST,NEW YORK,NY,10003,36,36061,New York County,11,40.7326,-73.9826,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600077,LEADERSHIP & PUBLIC SERVICE HIGH SCHOOL,36,90 TRINITY PL,NEW YORK,NY,10006,36,36061,New York County,11,40.709,-74.0125,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36065,36026,2021-2022,,
3.60008E+11,3600077,HIGH SCHOOL OF ECONOMICS & FINANCE,36,100 TRINITY PL,NEW YORK,NY,10006,36,36061,New York County,11,40.7093,-74.0124,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 290 MANHATTAN NEW SCHOOL,36,311 E 82ND ST,NEW YORK,NY,10028,36,36061,New York County,11,40.7752,-73.9528,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,TALENT UNLIMITED HIGH SCHOOL,36,317 E 67TH ST,NEW YORK,NY,10065,36,36061,New York County,11,40.7655,-73.9598,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,JACQUELINE KENNEDY-ONASSIS HIGH SCHOOL,36,120 W 46TH ST,NEW YORK,NY,10036,36,36061,New York County,11,40.7577,-73.9833,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36027,2021-2022,,
3.60008E+11,3600077,REPERTORY COMPANY HIGH SCHOOL FOR THEATRE ARTS,36,123 W 43RD ST,NEW YORK,NY,10036,36,36061,New York County,11,40.7561,-73.9844,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36027,2021-2022,,
3.60008E+11,3600077,INSTITUTE FOR COLLABORATIVE EDUCATION,36,345 E 15TH ST,NEW YORK,NY,10003,36,36061,New York County,11,40.7326,-73.9826,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600077,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,36,328 W 48TH ST,NEW YORK,NY,10036,36,36061,New York County,11,40.7614,-73.9886,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2021-2022,,
3.60008E+11,3600077,ART AND DESIGN HIGH SCHOOL,36,231-249 E 56TH ST,NEW YORK,NY,10019,36,36061,New York County,11,40.759105,-73.965913,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36073,36028,2021-2022,,
3.60008E+11,3600077,CHELSEA CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,36,131 AVE OF THE AMERICAS,NEW YORK,NY,10013,36,36061,New York County,11,40.724605,-74.005008,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36026,2021-2022,,
3.60008E+11,3600077,HIGH SCHOOL OF FASHION INDUSTRIES (THE),36,225 W 24TH ST,NEW YORK,NY,10011,36,36061,New York County,11,40.7456,-73.9965,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36027,2021-2022,,
3.60008E+11,3600077,MURRY BERGTRAUM HIGH SCHOOL FOR BUSINESS CAREERS,36,411 PEARL ST,NEW YORK,NY,10038,36,36061,New York County,11,40.7112,-74.0015,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 1 ALFRED E SMITH,36,8 HENRY ST,NEW YORK,NY,10038,36,36061,New York County,11,40.7126,-73.9975,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 2 MEYER LONDON,36,122 HENRY ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7131,-73.9915,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 3 CHARRETTE SCHOOL,36,490 HUDSON ST,NEW YORK,NY,10014,36,36061,New York County,11,40.7325,-74.006,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36027,2021-2022,,
3.60008E+11,3600077,PS 6 LILLIE D BLAKE,36,45 E 81ST ST,NEW YORK,NY,10028,36,36061,New York County,11,40.7776,-73.9605,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36073,36028,2021-2022,,
3.60008E+11,3600077,PS 11 WILLIAM T HARRIS,36,320 W 21ST ST,NEW YORK,NY,10011,36,36061,New York County,11,40.7442,-74.0007,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2021-2022,,
3.60008E+11,3600077,PS 33 CHELSEA PREP,36,281 9TH AVE,NEW YORK,NY,10001,36,36061,New York County,11,40.749,-74.0001,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36031,2021-2022,,
3.60008E+11,3600077,PS 40 AUGUSTUS SAINT-GAUDENS,36,320 E 20TH ST,NEW YORK,NY,10003,36,36061,New York County,11,40.735498,-73.981509,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36027,2021-2022,,
3.60008E+11,3600077,PS 41 GREENWICH VILLAGE,36,116 W 11TH ST,NEW YORK,NY,10011,36,36061,New York County,11,40.7355,-73.9991,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36027,2021-2022,,
3.60008E+11,3600077,PS 42 BENJAMIN ALTMAN,36,71 HESTER ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7161,-73.9909,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 51 ELIAS HOWE,36,525 W 44TH ST,NEW YORK,NY,10036,36,36061,New York County,11,40.7616,-73.9958,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36067,36027,2021-2022,,
3.60008E+11,3600077,PS 59 BEEKMAN HILL INTERNATIONAL,36,231-249 E 56TH ST,NEW YORK,NY,10019,36,36061,New York County,11,40.759105,-73.965913,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36073,36028,2021-2022,,
3.60008E+11,3600077,PS 111 ADOLPH S OCHS,36,440 W 53RD ST,NEW YORK,NY,10019,36,36061,New York County,11,40.765924,-73.989844,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36067,36027,2021-2022,,
3.60008E+11,3600077,PS 116 MARY LINDLEY MURRAY,36,210 E 33RD ST,NEW YORK,NY,10016,36,36061,New York County,11,40.7445,-73.9777,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36073,36028,2021-2022,,
3.60008E+11,3600077,PS 124 YUNG WING,36,40 DIVISION ST,NEW YORK,NY,10002,36,36061,New York County,11,40.7144,-73.9953,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 126 JACOB AUGUST RIIS,36,80 CATHERINE ST,NEW YORK,NY,10038,36,36061,New York County,11,40.7105,-73.997,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 130 HERNANDO DE SOTO,36,143 BAXTER ST,NEW YORK,NY,10013,36,36061,New York County,11,40.7188,-73.9984,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3607,36065,36026,2021-2022,,
3.60008E+11,3600077,PS 150,36,334 GREENWICH ST,NEW YORK,NY,10013,36,36061,New York County,11,40.7179,-74.0109,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36026,2021-2022,,
3.60008E+11,3600077,PS 158 BAYARD TAYLOR,36,1458 YORK AVE,NEW YORK,NY,10075,36,36061,New York County,11,40.7702,-73.9508,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,JHS 167 ROBERT F WAGNER,36,220 E 76TH ST,NEW YORK,NY,10021,36,36061,New York County,11,40.7719,-73.9582,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,PS 183 ROBERT L STEVENSON,36,419 E 66TH ST,NEW YORK,NY,10065,36,36061,New York County,11,40.7638,-73.9577,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,PS 198 ISADOR E IDA STRAUS,36,1700 3RD AVE,NEW YORK,NY,10128,36,36061,New York County,11,40.785,-73.95,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36068,36028,2021-2022,,
3.60008E+11,3600077,BARUCH COLLEGE CAMPUS HIGH SCHOOL,36,55 E 25TH ST,NEW YORK,NY,10010,36,36061,New York County,11,40.74173,-73.985537,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36075,36028,2021-2022,,
3.60008E+11,3600077,NYC LAB HIGH SCHOOL FOR COLLABORATIVE STUDIES,36,333 W 17TH ST,NEW YORK,NY,10011,36,36061,New York County,11,40.7425,-74.0025,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2021-2022,,
3.60008E+11,3600077,SCHOOL OF THE FUTURE HIGH SCHOOL,36,127 E 22ND ST,NEW YORK,NY,10010,36,36061,New York County,11,40.7391,-73.9854,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36074,36028,2021-2022,,
3.60008E+11,3600077,NYC MUSEUM SCHOOL,36,333 W 17TH ST,NEW YORK,NY,10011,36,36061,New York County,11,40.7425,-74.0025,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2021-2022,,
3.60008E+11,3600077,STUYVESANT HIGH SCHOOL,36,345 CHAMBERS ST,NEW YORK,NY,10282,36,36061,New York County,11,40.7178,-74.0138,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36026,2021-2022,,
3.60008E+11,3600077,HUMANITIES PREPARATORY ACADEMY,36,351 W 18TH ST,NEW YORK,NY,10011,36,36061,New York County,11,40.743343,-74.002594,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36075,36027,2021-2022,,
3.60008E+11,3600077,PS 89,36,201 WARREN ST,NEW YORK,NY,10282,36,36061,New York County,11,40.717,-74.0139,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36026,2021-2022,,
3.60008E+11,3600077,IS 289,36,201 WARREN ST,NEW YORK,NY,10282,36,36061,New York County,11,40.717,-74.0139,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3610,36066,36026,2021-2022,,
3.60008E+11,3600077,ELLA BAKER SCHOOL,36,317 E 67TH ST,NEW YORK,NY,10065,36,36061,New York County,11,40.7655,-73.9598,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
3.60008E+11,3600077,PS 77 LOWER LAB SCHOOL,36,1700 3RD AVE,NEW YORK,NY,10128,36,36061,New York County,11,40.785,-73.95,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36068,36028,2021-2022,,
3.60008E+11,3600077,URBAN ACADEMY LABORATORY HIGH SCHOOL,36,317 E 67TH ST,NEW YORK,NY,10065,36,36061,New York County,11,40.7655,-73.9597,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,3612,36076,36028,2021-2022,,
